SSN,GSN,DIS,RCP,NRF,IRS,INN,dis1,rcp1,typ1,irs1,lf1,dis2,rcp2,typ2,irs2,lf2,dis3,rcp3,typ3,irs3,lf3,dis4,rcp4,typ4,irs4,lf4,dis5,rcp5,typ5,irs5,lf5,NAN
10050196,857,82,1,0.0,216,5,40,1,1,71,0.06578947368421052,63,2,1,121,0.15789473684210525,250,2,1,395,0.23684210526315788,250,1,1,518,0.21052631578947367,250,0,0,2532,0.32894736842105265,
10050196,892,250,1,0.0,617,5,154,2,1,371,0.19672131147540983,250,1,1,518,0.2786885245901639,250,2,1,698,0.1557377049180328,250,1,1,1044,0.21311475409836064,250,0,0,2532,0.1557377049180328,
10050196,751,75,2,0.0,205,5,61,2,1,172,0.08823529411764706,250,3,1,292,0.19117647058823528,250,1,1,511,0.2647058823529412,250,3,1,520,0.2647058823529412,250,2,1,1080,0.19117647058823528,
10050196,768,31,2,0.0,76,5,169,3,1,433,0.19047619047619047,108,1,1,444,0.23809523809523808,250,2,1,731,0.14285714285714285,250,1,1,1117,0.21428571428571427,250,2,1,1468,0.21428571428571427,
10050196,784,250,2,0.0,702,5,117,3,1,351,0.07857142857142857,250,2,1,369,0.15714285714285714,250,2,1,731,0.2785714285714286,250,3,1,1085,0.3,250,1,1,1117,0.18571428571428572,
10050196,790,61,2,0.0,172,5,75,2,1,205,0.09375,53,1,1,231,0.1875,250,3,1,292,0.171875,250,1,1,511,0.28125,250,2,1,626,0.265625,
10050196,828,123,2,0.0,367,5,40,1,1,71,0.09375,63,2,1,121,0.15625,250,2,1,369,0.17708333333333334,250,3,1,502,0.28125,250,1,1,1117,0.2916666666666667,
10050196,846,63,2,0.0,121,5,40,1,1,71,0.16071428571428573,82,1,1,216,0.21428571428571427,123,2,1,367,0.26785714285714285,250,2,1,395,0.23214285714285715,250,3,1,502,0.125,
10050196,925,154,2,0.0,371,5,250,1,1,617,0.23529411764705882,250,2,1,698,0.21568627450980393,250,1,1,1044,0.0784313725490196,250,2,1,1060,0.3627450980392157,250,3,1,1497,0.10784313725490197,
10030087,722,61,1,0.4,303,5,198,2,1,376,0.03125,149,1,1,402,0.10416666666666667,9,1,0,649,0.19791666666666666,112,2,2,719,0.34375,250,0,0,2251,0.3229166666666667,
10030087,736,149,1,0.2,402,5,61,1,1,303,0.08771929824561403,198,2,1,376,0.30701754385964913,27,1,2,957,0.20175438596491227,250,2,1,1155,0.22807017543859648,250,0,0,2251,0.17543859649122806,
10030087,755,136,1,0.0,505,5,5,1,0,25,0.05454545454545454,7,2,1,35,0.045454545454545456,129,2,1,456,0.2636363636363636,250,1,1,1599,0.32727272727272727,250,0,0,2251,0.3090909090909091,
10030087,831,250,1,0.0,1065,5,55,1,1,188,0.11494252873563218,250,2,1,908,0.1781609195402299,250,2,1,1341,0.19540229885057472,250,1,1,1599,0.3448275862068966,250,0,0,2251,0.16666666666666666,
10030087,792,177,2,0.6,471,5,250,3,2,514,0.16666666666666666,250,3,1,610,0.16666666666666666,27,1,2,957,0.25925925925925924,144,2,2,1017,0.2037037037037037,250,2,1,1155,0.2037037037037037,
10010010,1516,219,1,0.0,573,5,198,1,1,423,0.16101694915254236,240,2,1,446,0.22033898305084745,217,1,1,492,0.2457627118644068,250,2,1,1903,0.1864406779661017,250,0,0,2404,0.1864406779661017,
10010010,1532,198,1,0.0,423,5,240,2,1,446,0.08181818181818182,219,1,1,573,0.17272727272727273,250,2,1,904,0.2727272727272727,250,1,1,1066,0.2,250,0,0,2404,0.2727272727272727,
10010010,1597,20,1,0.0,108,5,161,2,1,360,0.12962962962962962,239,2,1,695,0.12962962962962962,250,1,1,1098,0.3333333333333333,250,1,1,1328,0.2777777777777778,250,0,0,2404,0.12962962962962962,
10010010,1478,240,2,0.0,446,5,198,1,1,423,0.08333333333333333,154,3,1,472,0.23148148148148148,219,1,1,573,0.24074074074074073,250,2,1,904,0.19444444444444445,250,2,1,1903,0.25,
10010010,1590,161,2,0.0,360,5,20,1,1,108,0.07446808510638298,250,2,1,467,0.18085106382978725,239,2,1,695,0.2872340425531915,250,3,1,1050,0.18085106382978725,250,1,1,1328,0.2765957446808511,
10050154,1597,117,1,0.0,316,5,21,2,1,66,0.04081632653061224,167,1,1,276,0.10204081632653061,196,1,1,457,0.16326530612244897,250,2,1,836,0.336734693877551,250,0,0,2447,0.35714285714285715,
10050154,1620,167,1,0.0,276,5,21,2,1,66,0.15,117,1,1,316,0.125,236,1,1,554,0.1375,250,2,1,828,0.2125,250,0,0,2447,0.375,
10050154,1627,47,1,0.0,272,5,25,1,1,125,0.01282051282051282,93,1,1,400,0.16666666666666666,250,2,1,735,0.2564102564102564,250,2,1,764,0.23076923076923078,250,0,0,2447,0.3333333333333333,
10050154,1512,185,2,0.0,329,5,20,2,1,140,0.11458333333333333,49,3,1,212,0.17708333333333334,250,1,1,1009,0.3125,250,3,1,1094,0.09375,250,2,1,1538,0.3020833333333333,
10050154,1595,21,2,0.0,66,5,58,3,1,273,0.15,167,1,1,276,0.3,117,1,1,316,0.1,250,2,1,828,0.225,250,2,1,836,0.225,
10050154,1694,125,2,0.0,233,5,16,3,1,108,0.0945945945945946,250,2,1,419,0.17567567567567569,236,1,1,554,0.22972972972972974,250,2,1,1064,0.32432432432432434,250,1,1,1701,0.17567567567567569,
10050154,1742,104,2,0.0,207,5,15,2,1,71,0.1323529411764706,250,2,1,478,0.16176470588235295,250,3,1,1130,0.20588235294117646,250,1,1,1701,0.3235294117647059,250,3,1,1847,0.17647058823529413,
10030073,997,97,1,0.2,261,5,83,1,1,264,0.1375,211,2,2,461,0.1875,250,2,1,675,0.2875,250,1,1,810,0.1125,250,0,0,2615,0.275,
10030073,1018,83,1,0.0,264,5,114,2,1,157,0.11538461538461539,97,1,1,261,0.14102564102564102,250,1,1,507,0.2564102564102564,250,2,1,675,0.21794871794871795,250,0,0,2615,0.2692307692307692,
10030073,1000,114,2,0.0,157,5,83,1,1,264,0.14516129032258066,250,2,1,492,0.14516129032258066,250,1,1,507,0.1774193548387097,250,3,1,527,0.27419354838709675,250,2,1,675,0.25806451612903225,
10030073,1052,158,2,0.0,299,5,176,2,1,425,0.15476190476190477,250,2,1,492,0.14285714285714285,250,1,1,507,0.21428571428571427,250,3,1,679,0.21428571428571427,250,1,1,723,0.27380952380952384,
10030073,1062,104,2,0.2,439,5,41,3,2,79,0.09649122807017543,250,3,1,1111,0.2807017543859649,250,2,1,1299,0.16666666666666666,250,1,1,1493,0.11403508771929824,250,2,1,1726,0.34210526315789475,
10030073,1092,176,2,0.0,425,5,158,2,1,299,0.12745098039215685,250,3,1,679,0.14705882352941177,250,1,1,723,0.22549019607843138,250,3,1,943,0.3137254901960784,250,2,1,1214,0.18627450980392157,
10030073,1121,144,2,0.0,507,5,3,3,1,18,0.05084745762711865,250,3,1,745,0.19491525423728814,250,1,1,860,0.22033898305084745,250,2,1,1293,0.1864406779661017,250,2,1,1299,0.3474576271186441,
10010026,796,131,1,0.0,264,5,141,2,1,219,0.2,250,1,1,569,0.1625,250,1,1,688,0.1875,250,2,1,1537,0.15,250,0,0,2378,0.3,
10010026,817,59,1,0.0,156,5,70,2,1,306,0.16129032258064516,174,1,1,437,0.1774193548387097,250,1,1,569,0.1935483870967742,250,2,1,783,0.24193548387096775,250,0,0,2378,0.22580645161290322,
10010026,860,174,1,0.0,437,5,9,2,1,32,0.0784313725490196,59,1,1,156,0.10784313725490197,70,2,1,306,0.2549019607843137,250,1,1,1877,0.30392156862745096,250,0,0,2378,0.2549019607843137,
10010026,765,141,2,0.0,219,5,131,1,1,264,0.21052631578947367,250,3,1,498,0.09210526315789473,250,1,1,688,0.19736842105263158,250,2,1,733,0.14473684210526316,250,2,1,1537,0.35526315789473684,
10010026,813,70,2,0.0,306,5,9,2,1,32,0.05555555555555555,59,1,1,156,0.1111111111111111,174,1,1,437,0.28888888888888886,250,2,1,783,0.2111111111111111,250,3,1,1112,0.3333333333333333,
10010026,822,72,2,0.0,214,5,55,3,1,258,0.07894736842105263,250,2,1,560,0.18421052631578946,250,3,1,567,0.2236842105263158,250,2,1,611,0.2631578947368421,250,1,1,1525,0.25,
10010026,827,9,2,0.0,32,5,70,2,1,306,0.17857142857142858,210,2,1,402,0.21428571428571427,174,1,1,437,0.2857142857142857,250,3,1,1112,0.21428571428571427,250,1,1,1877,0.10714285714285714,
10010026,849,210,2,0.0,402,5,9,2,1,32,0.057692307692307696,250,2,1,1096,0.34615384615384615,250,3,1,1112,0.25,250,3,1,1806,0.10576923076923077,250,1,1,1877,0.2403846153846154,
10050153,1621,184,1,0.0,504,5,193,1,1,397,0.13793103448275862,113,2,1,451,0.1206896551724138,250,1,1,630,0.14655172413793102,250,2,1,1463,0.25,250,0,0,2234,0.3448275862068966,
10050153,1636,48,1,0.0,272,5,53,2,1,95,0.14130434782608695,76,1,1,299,0.03260869565217391,250,2,1,533,0.25,250,1,1,1597,0.2826086956521739,250,0,0,2234,0.29347826086956524,
10050153,1504,39,2,0.0,104,5,164,2,1,343,0.15384615384615385,250,3,1,770,0.15384615384615385,250,3,1,1108,0.19230769230769232,250,1,1,1146,0.2692307692307692,250,2,1,1735,0.23076923076923078,
10050153,1512,164,2,0.0,343,5,39,2,1,104,0.08333333333333333,250,2,1,490,0.17708333333333334,250,1,1,523,0.14583333333333334,250,3,1,1108,0.3229166666666667,250,1,1,1146,0.2708333333333333,
10050153,1630,113,2,0.0,451,5,65,3,1,112,0.10576923076923077,250,2,1,326,0.25,184,1,1,504,0.1346153846153846,250,1,1,630,0.23076923076923078,250,2,1,1463,0.27884615384615385,
10050153,1644,53,2,0.0,95,5,48,1,1,272,0.26,179,2,1,333,0.34,250,3,1,499,0.06,250,2,1,533,0.18,250,1,1,1597,0.16,
10050153,1685,179,2,0.2,333,5,53,2,1,95,0.17346938775510204,250,3,1,499,0.2755102040816326,250,3,2,722,0.17346938775510204,250,2,1,791,0.25510204081632654,250,1,1,1597,0.12244897959183673,
10050153,1719,250,2,0.4,791,5,179,2,1,333,0.17857142857142858,250,3,2,722,0.17142857142857143,250,2,1,1084,0.20714285714285716,250,3,2,1469,0.2,250,1,1,1597,0.24285714285714285,
10030045,1129,250,1,0.0,811,5,51,2,1,133,0.0958904109589041,55,2,1,137,0.10273972602739725,250,1,1,1481,0.3013698630136986,250,1,1,1681,0.2945205479452055,250,0,0,2566,0.2054794520547945,
10030045,1137,153,1,0.0,292,5,142,1,1,371,0.06666666666666667,250,2,1,407,0.17777777777777778,250,2,1,855,0.2,250,1,1,1481,0.15555555555555556,250,0,0,2566,0.4,
10030045,1178,142,1,0.0,371,5,153,1,1,292,0.06,250,2,1,407,0.2,250,1,1,820,0.14,250,2,1,890,0.25,250,0,0,2566,0.35,
10030045,1227,79,1,0.0,230,5,120,2,1,275,0.21951219512195122,250,2,1,524,0.036585365853658534,250,1,1,1404,0.21951219512195122,250,1,1,1681,0.3048780487804878,250,0,0,2566,0.21951219512195122,
10030045,1244,234,1,0.0,569,5,22,2,1,96,0.13793103448275862,185,2,1,371,0.10344827586206896,250,1,1,820,0.28448275862068967,250,1,1,1404,0.22413793103448276,250,0,0,2566,0.25,
10030045,1043,73,2,0.0,149,5,240,2,1,250,0.2,106,3,1,321,0.13333333333333333,249,3,1,532,0.21666666666666667,250,2,1,855,0.25,250,1,1,1481,0.2,
10030045,1075,240,2,0.0,250,5,73,2,1,149,0.15789473684210525,106,3,1,321,0.2236842105263158,250,2,1,1003,0.2631578947368421,250,3,1,1057,0.11842105263157894,250,1,1,1481,0.23684210526315788,
10030045,1081,49,2,0.0,118,5,51,2,1,133,0.07142857142857142,250,3,1,549,0.17857142857142858,250,3,1,760,0.23214285714285715,250,2,1,1003,0.2857142857142857,250,1,1,1481,0.23214285714285715,
10030045,1109,51,2,0.0,133,5,49,2,1,118,0.06896551724137931,55,2,1,137,0.15517241379310345,250,3,1,549,0.3275862068965517,250,1,1,811,0.2413793103448276,250,1,1,1481,0.20689655172413793,
10030045,1130,55,2,0.0,137,5,51,2,1,133,0.16071428571428573,250,3,1,549,0.25,250,1,1,811,0.26785714285714285,250,2,1,1642,0.19642857142857142,250,1,1,1681,0.125,
10030045,1259,22,2,0.0,96,5,39,3,1,168,0.03571428571428571,185,2,1,371,0.19642857142857142,234,1,1,569,0.2857142857142857,250,1,1,820,0.14285714285714285,250,2,1,1134,0.3392857142857143,
10030045,1260,120,2,0.0,275,5,79,1,1,230,0.21428571428571427,237,3,1,437,0.17857142857142858,250,2,1,524,0.27380952380952384,250,2,1,948,0.17857142857142858,250,1,1,1404,0.15476190476190477,
10050198,585,250,1,0.6,782,5,156,2,1,376,0.1323529411764706,130,2,2,636,0.22058823529411764,250,1,2,903,0.21323529411764705,81,1,2,937,0.17647058823529413,250,0,0,2813,0.25735294117647056,
10050198,621,79,1,0.4,106,5,23,2,1,129,0.16666666666666666,66,2,1,243,0.16666666666666666,81,1,2,937,0.2962962962962963,114,1,2,1504,0.3333333333333333,250,0,0,2813,0.037037037037037035,
10050198,484,178,2,0.4,419,5,250,3,2,244,0.11764705882352941,205,3,2,522,0.20588235294117646,250,2,1,582,0.19607843137254902,250,1,1,807,0.2549019607843137,250,2,1,870,0.22549019607843138,
10050198,499,250,2,0.6,590,5,210,1,1,454,0.15384615384615385,250,3,2,807,0.11538461538461539,250,2,2,900,0.36153846153846153,250,1,2,903,0.2,250,2,1,958,0.16923076923076924,
10050198,501,31,2,0.4,170,5,1,1,0,110,0.16216216216216217,210,1,1,454,0.1891891891891892,250,2,1,582,0.0945945945945946,250,1,1,807,0.22972972972972974,250,2,2,900,0.32432432432432434,
10050198,543,69,2,0.4,225,5,156,2,1,376,0.18421052631578946,250,3,2,422,0.21052631578947367,250,1,2,903,0.27631578947368424,250,2,1,958,0.05263157894736842,250,3,1,1111,0.27631578947368424,
10050198,656,23,2,0.4,129,5,12,2,1,69,0.08620689655172414,79,1,1,106,0.15517241379310345,66,2,1,243,0.13793103448275862,83,3,2,717,0.29310344827586204,114,1,2,1504,0.3275862068965517,
10050198,709,183,2,0.4,299,5,86,3,2,344,0.19767441860465115,143,2,1,397,0.16279069767441862,250,3,1,485,0.10465116279069768,250,2,1,832,0.27906976744186046,114,1,2,1504,0.2558139534883721,
10010019,1434,103,1,0.0,465,5,34,1,1,130,0.05454545454545454,127,2,1,205,0.11818181818181818,250,2,1,483,0.24545454545454545,250,1,1,1274,0.2545454545454545,250,0,0,2471,0.32727272727272727,
10010019,1528,18,1,0.0,87,5,8,2,1,40,0.037037037037037035,250,1,1,606,0.07407407407407407,222,1,1,661,0.14814814814814814,250,2,1,1278,0.37037037037037035,250,0,0,2471,0.37037037037037035,
10010019,1418,211,2,0.0,375,5,250,1,1,631,0.14893617021276595,250,2,1,650,0.2553191489361702,250,1,1,679,0.23404255319148937,250,3,1,805,0.20212765957446807,250,2,1,1176,0.1595744680851064,
10010019,1468,250,2,0.0,568,5,181,3,1,526,0.20491803278688525,250,2,1,570,0.21311475409836064,250,2,1,1030,0.22950819672131148,250,1,1,1274,0.23770491803278687,250,3,1,1435,0.11475409836065574,
10010019,1501,250,2,0.0,1030,5,250,2,1,568,0.17721518987341772,250,1,1,773,0.1518987341772152,250,1,1,1274,0.24050632911392406,250,3,1,1435,0.20253164556962025,250,2,1,1960,0.22784810126582278,
10010019,1591,175,2,0.0,387,5,208,3,1,561,0.12962962962962962,250,1,1,606,0.12037037037037036,250,3,1,1032,0.10185185185185185,250,2,1,1150,0.32407407407407407,250,2,1,1278,0.32407407407407407,
10030042,1153,146,2,0.6,316,5,165,3,2,300,0.11627906976744186,142,1,1,520,0.16279069767441862,250,2,1,753,0.19767441860465115,164,3,2,1011,0.29069767441860467,143,2,2,1298,0.23255813953488372,
10030042,1215,68,2,0.6,239,5,16,2,2,47,0.024390243902439025,3,1,0,539,0.25609756097560976,214,1,1,613,0.2804878048780488,250,3,1,662,0.34146341463414637,250,2,2,990,0.0975609756097561,
10050021,941,48,1,0.6,286,5,11,2,2,276,0.14444444444444443,162,2,1,659,0.3333333333333333,7,1,0,663,0.16666666666666666,10,1,0,714,0.12222222222222222,250,0,0,2279,0.23333333333333334,
10050021,961,70,2,0.4,312,5,40,2,1,182,0.1511627906976744,250,3,1,613,0.1744186046511628,7,1,0,663,0.2441860465116279,29,2,2,668,0.19767441860465115,250,3,1,743,0.23255813953488372,
10050021,1002,61,2,0.6,205,5,69,3,2,204,0.2631578947368421,71,2,1,329,0.13157894736842105,250,3,2,1254,0.02631578947368421,250,2,2,1296,0.23684210526315788,250,1,1,2188,0.34210526315789475,
10050021,1026,71,2,0.4,329,5,35,2,1,123,0.1388888888888889,61,2,1,205,0.09259259259259259,250,3,2,1254,0.3425925925925926,212,1,2,1390,0.06481481481481481,250,1,1,2188,0.3611111111111111,
10050021,1069,125,2,0.4,466,5,182,3,1,428,0.23728813559322035,200,2,1,549,0.1864406779661017,30,2,2,681,0.23728813559322035,250,3,1,1174,0.0423728813559322,8,1,0,1601,0.2966101694915254,
10050021,1070,35,2,0.6,123,5,115,3,2,294,0.09375,71,2,1,329,0.234375,250,2,1,912,0.390625,250,3,2,1254,0.15625,212,1,2,1390,0.125,
10050021,1081,27,2,0.6,178,5,1,1,0,127,0.14705882352941177,63,3,1,252,0.1323529411764706,30,2,2,681,0.23529411764705882,250,2,1,1052,0.27941176470588236,8,1,0,1601,0.20588235294117646,
10050021,1103,168,2,0.4,373,5,250,3,2,823,0.22340425531914893,250,3,1,831,0.1276595744680851,250,2,1,912,0.24468085106382978,250,2,1,1052,0.23404255319148937,212,1,2,1390,0.1702127659574468,
10030089,1243,149,2,0.4,165,5,69,3,1,84,0.0967741935483871,152,2,2,345,0.1774193548387097,250,3,2,409,0.2903225806451613,250,2,1,908,0.20967741935483872,250,1,1,1023,0.22580645161290322,
10050019,689,110,1,0.6,427,5,67,2,2,461,0.15384615384615385,54,1,2,725,0.18269230769230768,182,2,2,1022,0.18269230769230768,250,1,1,1035,0.2403846153846154,250,0,0,2602,0.2403846153846154,
10050019,773,216,1,0.0,638,5,12,1,1,66,0.022058823529411766,250,2,1,862,0.25735294117647056,250,1,1,997,0.27205882352941174,250,2,1,1361,0.16176470588235295,250,0,0,2602,0.2867647058823529,
10010021,1658,152,1,0.0,393,5,108,1,1,272,0.1320754716981132,237,2,1,657,0.16037735849056603,250,1,1,953,0.18867924528301888,250,2,1,1161,0.2358490566037736,250,0,0,3237,0.2830188679245283,
10010021,1716,110,1,0.0,429,5,117,2,1,236,0.22641509433962265,63,1,1,243,0.08490566037735849,233,1,1,479,0.09433962264150944,250,2,1,687,0.2641509433962264,250,0,0,3237,0.330188679245283,
10010021,1751,63,1,0.0,243,5,38,1,1,119,0.13580246913580246,110,1,1,429,0.1111111111111111,250,2,1,687,0.19753086419753085,250,2,1,721,0.32098765432098764,250,0,0,3237,0.2345679012345679,
10010021,1754,38,1,0.2,119,5,72,2,1,95,0.19230769230769232,1,1,0,176,0.15384615384615385,63,1,1,243,0.21153846153846154,250,2,1,721,0.1346153846153846,250,0,0,3237,0.3076923076923077,
10010021,33,72,2,0.2,95,5,38,1,1,119,0.2,1,1,0,176,0.14,250,2,1,721,0.14,250,3,1,770,0.24,250,2,1,950,0.28,
10010021,72,87,2,0.0,168,5,127,1,1,516,0.125,250,2,1,703,0.21875,250,2,1,817,0.28125,250,1,1,953,0.28125,250,3,1,1064,0.09375,
10010021,1615,83,2,0.0,232,5,84,2,1,196,0.24285714285714285,108,1,1,272,0.14285714285714285,250,2,1,551,0.14285714285714285,237,2,1,657,0.22857142857142856,250,3,1,1086,0.24285714285714285,
10010021,1642,84,2,0.0,196,5,11,1,1,64,0.08333333333333333,83,2,1,232,0.2361111111111111,108,1,1,272,0.20833333333333334,233,1,1,479,0.25,250,2,1,551,0.2222222222222222,
10010021,1675,117,2,0.0,236,5,184,3,1,412,0.20512820512820512,110,1,1,429,0.3076923076923077,233,1,1,479,0.15384615384615385,250,2,1,687,0.10256410256410256,250,2,1,833,0.23076923076923078,
10050026,826,38,1,0.0,91,5,49,2,1,181,0.1875,194,2,1,281,0.125,250,1,1,842,0.16666666666666666,250,1,1,1293,0.14583333333333334,250,0,0,2206,0.375,
10050026,853,238,1,0.0,501,5,250,2,1,604,0.13793103448275862,250,1,1,617,0.14655172413793102,250,2,1,1105,0.23275862068965517,250,1,1,1293,0.2672413793103448,250,0,0,2206,0.21551724137931033,
10050026,746,55,2,0.2,207,5,16,3,1,70,0.05263157894736842,99,2,2,269,0.13157894736842105,164,1,1,524,0.25,250,2,1,874,0.3026315789473684,250,3,1,1150,0.2631578947368421,
10050026,794,50,2,0.6,220,5,59,3,2,256,0.23076923076923078,224,2,2,433,0.10256410256410256,250,1,1,842,0.2692307692307692,250,2,1,872,0.23076923076923078,250,3,2,1067,0.16666666666666666,
10030130,1601,152,1,0.0,300,5,169,2,1,322,0.08695652173913043,250,1,1,477,0.14130434782608695,250,2,1,943,0.2608695652173913,250,1,1,1646,0.1956521739130435,250,0,0,2577,0.31521739130434784,
10030130,1667,30,1,0.0,121,5,31,1,1,184,0.17307692307692307,250,2,1,707,0.2692307692307692,250,1,1,861,0.17307692307692307,250,2,1,1577,0.23076923076923078,250,0,0,2577,0.15384615384615385,
10030130,1560,17,2,0.0,28,5,250,3,1,321,0.2916666666666667,169,2,1,322,0.08333333333333333,250,3,1,397,0.16666666666666666,250,1,1,477,0.25,250,2,1,867,0.20833333333333334,
10030130,1609,90,2,0.0,204,5,43,3,1,126,0.12857142857142856,250,3,1,566,0.2857142857142857,250,2,1,707,0.17142857142857143,250,1,1,861,0.17142857142857143,250,2,1,886,0.24285714285714285,
10030130,1707,102,2,0.0,242,5,250,3,1,791,0.21052631578947367,250,3,1,802,0.18421052631578946,250,2,1,1032,0.19736842105263158,250,2,1,1238,0.3157894736842105,250,1,1,1646,0.09210526315789473,
10010198,1011,123,1,0.0,387,5,8,1,0,32,0.05434782608695652,250,2,1,705,0.2391304347826087,250,2,1,1014,0.2608695652173913,250,1,1,1342,0.11956521739130435,250,0,0,2383,0.32608695652173914,
10010198,1057,37,1,0.0,83,5,41,2,1,178,0.2608695652173913,217,1,1,385,0.2608695652173913,250,1,1,1342,0.1956521739130435,250,2,1,1870,0.17391304347826086,250,0,0,2383,0.10869565217391304,
10010198,1086,217,1,0.0,385,5,37,1,1,83,0.12,41,2,1,178,0.11,250,1,1,769,0.2,250,2,1,793,0.25,250,0,0,2383,0.32,
10010198,1090,61,2,0.0,107,5,150,3,1,238,0.12962962962962962,108,2,1,295,0.16666666666666666,250,3,1,505,0.2222222222222222,250,1,1,586,0.3148148148148148,250,2,1,706,0.16666666666666666,
10010198,1124,49,2,0.0,107,5,39,3,1,93,0.14583333333333334,150,3,1,238,0.22916666666666666,108,2,1,295,0.2916666666666667,95,2,1,358,0.1875,250,1,1,1434,0.14583333333333334,
10010198,1168,95,2,0.0,358,5,39,3,1,93,0.09803921568627451,49,2,1,107,0.08823529411764706,250,3,1,781,0.3137254901960784,250,2,1,1007,0.18627450980392157,250,1,1,1434,0.3137254901960784,
10010198,1173,248,2,0.0,557,5,250,2,1,469,0.11864406779661017,250,1,1,769,0.19491525423728814,250,2,1,1007,0.13559322033898305,250,1,1,1434,0.23728813559322035,250,3,1,1717,0.3135593220338983,
10030108,1364,250,1,0.4,531,5,26,1,1,83,0.05714285714285714,39,1,2,262,0.07857142857142857,163,2,2,357,0.12857142857142856,250,2,1,1121,0.39285714285714285,250,0,0,2673,0.34285714285714286,
10030108,1385,26,1,0.0,83,5,250,1,1,531,0.14814814814814814,250,1,1,585,0.14814814814814814,250,2,1,654,0.35185185185185186,250,2,1,1121,0.018518518518518517,250,0,0,2673,0.3333333333333333,
10030108,1461,49,1,0.4,203,5,3,1,0,270,0.1527777777777778,157,2,1,410,0.1111111111111111,65,2,2,585,0.2638888888888889,250,1,1,823,0.1527777777777778,250,0,0,2673,0.3194444444444444,
10030108,1531,71,2,0.4,166,5,2,2,2,18,0.09090909090909091,157,2,1,410,0.16666666666666666,250,1,1,823,0.22727272727272727,250,3,2,1127,0.2727272727272727,250,3,1,1492,0.24242424242424243,
