SSN,GSN,DIS,RCP,NRF,IRS,INN,dis1,rcp1,typ1,irs1,lf1,dis2,rcp2,typ2,irs2,lf2,dis3,rcp3,typ3,irs3,lf3,dis4,rcp4,typ4,irs4,lf4,dis5,rcp5,typ5,irs5,lf5,dis6,rcp6,typ6,irs6,lf6,dis7,rcp7,typ7,irs7,lf7,NAN
10010010,1540,250,1,0.14285714285714285,1328,7,109,2,2,101,0.06521739130434782,20,1,1,108,0.08152173913043478,161,2,1,360,0.14130434782608695,250,2,1,467,0.11413043478260869,195,2,1,487,0.1793478260869565,217,1,1,492,0.15760869565217392,250,0,0,2404,0.2608695652173913,
10010010,1460,250,2,0.14285714285714285,1130,7,15,3,2,65,0.07228915662650602,180,3,1,251,0.04819277108433735,169,3,1,416,0.19879518072289157,195,2,1,487,0.13253012048192772,217,1,1,492,0.12650602409638553,250,3,1,1348,0.13855421686746988,250,2,1,1903,0.28313253012048195,
10010010,1490,250,2,0.0,904,7,26,3,1,102,0.0949367088607595,198,1,1,423,0.189873417721519,240,2,1,446,0.13291139240506328,154,3,1,472,0.20253164556962025,250,3,1,675,0.012658227848101266,250,2,1,925,0.189873417721519,250,1,1,1066,0.17721518987341772,
10010010,1493,250,2,0.0,925,7,26,3,1,102,0.08227848101265822,250,2,1,514,0.13291139240506328,250,3,1,648,0.0379746835443038,250,3,1,779,0.08860759493670886,250,2,1,904,0.189873417721519,250,1,1,1066,0.17088607594936708,250,3,1,1807,0.2974683544303797,
10010010,1510,195,2,0.2857142857142857,487,7,15,3,2,65,0.11403508771929824,15,3,1,69,0.10526315789473684,109,2,2,101,0.07017543859649122,217,1,1,492,0.10526315789473684,250,2,1,1130,0.19298245614035087,250,1,1,1328,0.2894736842105263,250,3,1,1348,0.12280701754385964,
10010010,1660,250,2,0.0,883,7,250,3,1,542,0.11805555555555555,250,3,1,566,0.14583333333333334,239,2,1,695,0.16666666666666666,250,3,1,863,0.1736111111111111,250,2,1,998,0.14583333333333334,250,1,1,1098,0.1111111111111111,250,3,1,1159,0.1388888888888889,
10050154,1532,250,2,0.0,836,7,21,2,1,66,0.058823529411764705,119,3,1,205,0.0915032679738562,58,3,1,273,0.1895424836601307,117,1,1,316,0.21568627450980393,196,1,1,457,0.13725490196078433,250,3,1,523,0.16339869281045752,250,2,1,1144,0.1437908496732026,
10050154,1574,250,2,0.0,764,7,4,3,1,40,0.08823529411764706,25,1,1,125,0.16176470588235295,47,1,1,272,0.1323529411764706,250,3,1,515,0.0661764705882353,250,2,1,735,0.16176470588235295,250,1,1,1009,0.25735294117647056,250,2,1,1538,0.1323529411764706,
10050154,1626,250,2,0.0,735,7,29,3,1,126,0.06338028169014084,47,1,1,272,0.14084507042253522,93,1,1,400,0.13380281690140844,203,2,1,509,0.13380281690140844,250,3,1,515,0.2323943661971831,250,2,1,764,0.15492957746478872,250,3,1,1767,0.14084507042253522,
10050154,1628,250,2,0.0,828,7,21,2,1,66,0.0625,58,3,1,273,0.16666666666666666,167,1,1,276,0.11805555555555555,250,2,1,419,0.1388888888888889,236,1,1,554,0.18055555555555555,250,3,1,588,0.18055555555555555,250,3,1,840,0.1527777777777778,
10030073,996,250,1,0.14285714285714285,810,7,17,2,1,68,0.05194805194805195,97,1,1,261,0.05844155844155844,250,2,1,323,0.09740259740259741,211,2,2,461,0.18181818181818182,250,2,1,695,0.22727272727272727,250,1,1,1493,0.13636363636363635,250,0,0,2615,0.24675324675324675,
10030073,1060,250,1,0.0,1493,7,17,2,1,68,0.08585858585858586,104,2,1,439,0.06565656565656566,250,1,1,810,0.10606060606060606,250,1,1,860,0.1414141414141414,250,2,1,1299,0.25252525252525254,250,2,1,1726,0.16666666666666666,250,0,0,2615,0.18181818181818182,
10030073,1145,250,1,0.0,815,7,26,2,1,165,0.1,127,1,1,336,0.16666666666666666,250,1,1,860,0.22,250,2,1,1012,0.17333333333333334,250,2,1,1214,0.06666666666666667,250,2,1,1293,0.20666666666666667,250,0,0,2615,0.06666666666666667,
10030073,970,250,2,0.14285714285714285,675,7,47,3,1,116,0.16923076923076924,114,2,1,157,0.12307692307692308,97,1,1,261,0.17692307692307693,83,1,1,264,0.13076923076923078,211,2,2,461,0.13076923076923078,250,3,1,527,0.1,250,3,1,923,0.16923076923076924,
10030073,1193,250,2,0.14285714285714285,1012,7,57,3,1,133,0.07894736842105263,26,2,1,165,0.13157894736842105,183,3,1,342,0.17763157894736842,127,3,2,349,0.09210526315789473,250,1,1,815,0.17105263157894737,250,3,1,843,0.15789473684210525,250,2,1,1293,0.19078947368421054,
10010026,884,250,1,0.0,898,7,19,1,1,120,0.08552631578947369,59,2,1,222,0.15789473684210525,250,2,1,644,0.17763157894736842,250,2,1,648,0.11842105263157894,250,2,1,1267,0.05921052631578947,250,1,1,1877,0.02631578947368421,250,0,0,2378,0.375,
10010026,772,250,2,0.0,783,7,59,1,1,156,0.10714285714285714,70,2,1,306,0.1357142857142857,128,3,1,381,0.17142857142857143,250,1,1,569,0.17142857142857143,250,3,1,747,0.17142857142857143,250,2,1,1054,0.17857142857142858,250,3,1,1112,0.06428571428571428,
10010026,839,250,2,0.14285714285714285,560,7,11,3,1,46,0.059322033898305086,51,2,2,138,0.11864406779661017,72,2,1,214,0.11864406779661017,55,3,1,258,0.1694915254237288,250,3,1,1222,0.23728813559322035,250,3,1,1384,0.0847457627118644,250,1,1,1525,0.211864406779661,
10010026,875,250,2,0.0,1096,7,210,2,1,402,0.21686746987951808,240,3,1,531,0.16265060240963855,250,2,1,834,0.1686746987951807,250,3,1,841,0.08433734939759036,250,3,1,903,0.12650602409638553,250,3,1,1806,0.1144578313253012,250,1,1,1877,0.12650602409638553,
10010026,930,250,2,0.2857142857142857,834,7,8,3,2,40,0.08,137,3,1,310,0.11333333333333333,250,2,1,451,0.08,250,3,1,841,0.22,250,3,2,1045,0.013333333333333334,250,2,1,1096,0.18666666666666668,250,1,1,1877,0.30666666666666664,
10050153,1473,250,2,0.0,490,7,9,3,1,49,0.09821428571428571,32,3,1,102,0.10714285714285714,164,2,1,343,0.15178571428571427,250,1,1,523,0.16071428571428573,235,2,1,594,0.16071428571428573,250,3,1,1108,0.10714285714285714,250,3,1,1897,0.21428571428571427,
10050153,1589,250,2,0.14285714285714285,1112,7,62,3,2,183,0.08928571428571429,73,3,1,224,0.041666666666666664,76,1,1,299,0.11904761904761904,73,2,1,405,0.20238095238095238,250,2,1,533,0.13690476190476192,250,3,1,733,0.21428571428571427,250,3,1,780,0.19642857142857142,
10030045,1230,250,1,0.0,820,7,22,2,1,96,0.05333333333333334,142,1,1,371,0.09333333333333334,250,2,1,440,0.10666666666666667,234,1,1,569,0.22,250,2,1,890,0.23333333333333334,250,2,1,1134,0.2,250,0,0,2566,0.09333333333333334,
10030045,1252,250,1,0.0,1404,7,79,1,1,230,0.09473684210526316,120,2,1,275,0.06842105263157895,185,2,1,371,0.13157894736842105,250,2,1,401,0.13157894736842105,234,1,1,569,0.1368421052631579,250,2,1,948,0.2,250,0,0,2566,0.23684210526315788,
10030045,1047,250,2,0.0,1003,7,9,3,1,37,0.057692307692307696,49,2,1,118,0.10256410256410256,240,2,1,250,0.1282051282051282,71,3,1,361,0.17307692307692307,250,3,1,760,0.19230769230769232,250,3,1,1057,0.14743589743589744,250,1,1,1481,0.1987179487179487,
10030045,1095,250,2,0.0,855,7,73,2,1,149,0.1056338028169014,65,3,1,173,0.1267605633802817,153,1,1,292,0.1267605633802817,250,2,1,407,0.1619718309859155,183,3,1,426,0.11267605633802817,249,3,1,532,0.16901408450704225,250,1,1,1481,0.19718309859154928,
10030045,1148,250,2,0.14285714285714285,1642,7,31,2,1,127,0.02912621359223301,55,2,1,137,0.05339805825242718,250,3,1,549,0.15048543689320387,250,3,1,569,0.21844660194174756,250,3,1,632,0.0970873786407767,250,3,2,953,0.24757281553398058,250,1,1,1681,0.20388349514563106,
10030045,1214,250,2,0.14285714285714285,493,7,31,2,1,127,0.13392857142857142,81,3,1,195,0.0625,250,3,1,304,0.16964285714285715,250,3,1,342,0.15178571428571427,250,2,1,524,0.15178571428571427,250,3,2,953,0.25,250,1,1,1681,0.08035714285714286,
10030045,1266,250,2,0.14285714285714285,1134,7,22,2,1,96,0.11046511627906977,39,3,1,168,0.12790697674418605,250,2,1,440,0.14534883720930233,250,3,1,692,0.08139534883720931,250,1,1,820,0.1744186046511628,250,3,2,895,0.12209302325581395,250,3,1,1358,0.23837209302325582,
10030045,1299,250,2,0.0,948,7,120,2,1,275,0.0949367088607595,86,3,1,309,0.15822784810126583,145,3,1,334,0.04430379746835443,250,2,1,401,0.10759493670886076,237,3,1,437,0.17088607594936708,250,3,1,770,0.18354430379746836,250,1,1,1404,0.24050632911392406,
10050198,510,250,1,0.2857142857142857,807,7,1,1,0,36,0.058823529411764705,1,1,0,110,0.11029411764705882,31,2,1,170,0.125,178,2,1,419,0.19117647058823528,250,2,1,582,0.15441176470588236,250,2,1,870,0.14705882352941177,250,0,0,2813,0.21323529411764705,
10050198,467,250,2,0.42857142857142855,582,7,31,2,1,170,0.059322033898305086,250,3,2,244,0.09322033898305085,178,2,1,419,0.1694915254237288,250,3,2,736,0.17796610169491525,250,1,1,807,0.17796610169491525,250,2,2,900,0.19491525423728814,250,3,1,1125,0.1271186440677966,
10050198,497,250,2,0.5714285714285714,870,7,1,1,0,36,0.04666666666666667,63,3,1,239,0.10666666666666667,217,3,2,413,0.18666666666666668,178,2,1,419,0.15333333333333332,205,3,2,522,0.12666666666666668,250,1,1,807,0.13333333333333333,8,2,2,993,0.24666666666666667,
10050198,507,250,2,0.7142857142857143,958,7,69,2,1,225,0.02564102564102564,100,3,2,295,0.15384615384615385,250,3,2,422,0.21153846153846154,250,3,2,494,0.08333333333333333,250,2,1,590,0.14102564102564102,250,3,2,807,0.16025641025641027,250,1,2,903,0.22435897435897437,
10050198,610,250,2,0.8571428571428571,796,7,250,3,2,521,0.02857142857142857,250,3,2,624,0.21428571428571427,8,2,2,731,0.20714285714285716,7,1,0,792,0.09285714285714286,115,2,2,900,0.14285714285714285,250,3,1,974,0.21428571428571427,250,3,2,1082,0.1,
10010019,1413,250,1,0.0,631,7,34,1,1,130,0.12698412698412698,211,2,1,375,0.1111111111111111,250,2,1,483,0.06349206349206349,250,2,1,650,0.21428571428571427,250,1,1,679,0.11904761904761904,250,2,1,859,0.19047619047619047,250,0,0,2471,0.1746031746031746,
10010019,1538,250,1,0.0,606,7,1,2,1,14,0.04918032786885246,18,1,1,87,0.03278688524590164,175,2,1,387,0.10655737704918032,250,1,1,773,0.21311475409836064,250,2,1,1150,0.20491803278688525,250,2,1,1278,0.19672131147540983,250,0,0,2471,0.19672131147540983,
10010019,1436,250,2,0.0,1176,7,100,3,1,260,0.1144578313253012,211,2,1,375,0.09036144578313253,163,3,1,524,0.16265060240963855,250,1,1,679,0.18072289156626506,250,3,1,745,0.13253012048192772,250,3,1,805,0.15060240963855423,250,2,1,1236,0.1686746987951807,
10010019,1477,250,2,0.0,1236,7,222,1,1,661,0.07222222222222222,250,1,1,679,0.10555555555555556,250,2,1,734,0.20555555555555555,250,3,1,745,0.2111111111111111,250,3,1,1068,0.06111111111111111,250,3,1,1173,0.18888888888888888,250,2,1,1176,0.15555555555555556,
10010019,1605,250,2,0.0,1150,7,1,2,1,14,0.022988505747126436,56,3,1,162,0.09195402298850575,175,2,1,387,0.20114942528735633,242,3,1,458,0.15517241379310345,250,1,1,606,0.14367816091954022,250,3,1,1032,0.20689655172413793,250,2,1,1960,0.1781609195402299,
10030042,1137,250,1,0.2857142857142857,651,7,63,1,1,300,0.22142857142857142,250,2,1,313,0.02857142857142857,3,1,0,539,0.1,250,2,1,601,0.11428571428571428,250,2,1,789,0.2571428571428571,250,2,2,990,0.18571428571428572,250,0,0,2363,0.09285714285714286,
10030042,1207,214,1,0.42857142857142855,613,7,16,2,2,47,0.1015625,5,1,0,225,0.1171875,68,2,1,239,0.1796875,3,1,0,539,0.1328125,250,2,1,830,0.09375,250,2,1,847,0.1484375,250,0,0,2363,0.2265625,
10030042,1225,139,1,0.8571428571428571,509,7,1,1,0,32,0.008620689655172414,6,2,2,162,0.11206896551724138,5,1,0,225,0.08620689655172414,120,2,2,317,0.14655172413793102,143,2,2,847,0.13793103448275862,143,2,2,1298,0.27586206896551724,250,0,0,2363,0.23275862068965517,
10030042,1071,250,2,0.14285714285714285,601,7,37,3,1,153,0.13709677419354838,54,3,1,298,0.12096774193548387,250,2,1,313,0.23387096774193547,250,3,1,435,0.08064516129032258,250,1,1,651,0.12903225806451613,250,2,1,789,0.10483870967741936,250,3,2,973,0.1935483870967742,
10030042,1095,250,2,0.2857142857142857,789,7,37,3,1,153,0.11971830985915492,174,3,1,319,0.19718309859154928,250,2,1,601,0.09154929577464789,250,1,1,651,0.2535211267605634,250,3,2,687,0.19718309859154928,250,3,1,719,0.035211267605633804,250,2,2,990,0.1056338028169014,
10030042,1127,250,2,0.2857142857142857,753,7,72,1,2,292,0.09558823529411764,165,3,2,300,0.20588235294117646,250,3,1,311,0.11029411764705882,146,2,1,316,0.125,142,1,1,520,0.14705882352941177,250,2,1,665,0.23529411764705882,250,3,1,682,0.08088235294117647,
10030042,1268,250,2,0.2857142857142857,830,7,16,2,2,47,0.08823529411764706,153,3,1,436,0.09558823529411764,250,3,2,452,0.19852941176470587,214,1,1,613,0.08823529411764706,250,3,1,662,0.13970588235294118,250,2,1,847,0.20588235294117646,250,3,1,1014,0.18382352941176472,
10050021,910,162,2,0.42857142857142855,659,7,40,2,1,182,0.15625,11,2,2,276,0.1015625,48,1,1,286,0.234375,49,3,2,510,0.15625,7,1,0,663,0.0234375,250,3,1,743,0.125,250,3,1,915,0.203125,
10050021,924,250,2,0.2857142857142857,1069,7,11,2,1,63,0.08433734939759036,55,2,1,292,0.1144578313253012,123,3,1,327,0.1686746987951807,250,3,2,435,0.12048192771084337,250,3,1,625,0.22289156626506024,250,2,2,1296,0.22289156626506024,250,1,1,2188,0.06626506024096386,
10030089,1094,250,1,0.42857142857142855,1420,7,20,2,1,102,0.0851063829787234,1,1,0,351,0.11170212765957446,22,1,2,539,0.15425531914893617,187,2,2,1014,0.23404255319148937,250,2,1,1059,0.13829787234042554,250,2,1,1426,0.1276595744680851,250,0,0,2430,0.14893617021276595,
10030089,1201,250,1,0.2857142857142857,1023,7,149,2,1,165,0.08433734939759036,1,1,0,195,0.13253012048192772,54,2,1,252,0.15060240963855423,152,2,2,345,0.15060240963855423,250,2,1,908,0.1566265060240964,250,1,1,934,0.03614457831325301,250,0,0,2430,0.2891566265060241,
10030089,1169,250,2,0.2857142857142857,563,7,28,3,1,82,0.05084745762711865,129,2,1,306,0.2288135593220339,250,2,2,565,0.11864406779661017,250,3,1,689,0.19491525423728814,250,3,2,895,0.19491525423728814,250,1,1,934,0.06779661016949153,250,2,1,1461,0.1440677966101695,
10030089,1265,250,2,0.14285714285714285,908,7,52,3,1,164,0.11267605633802817,149,2,1,165,0.09154929577464789,54,2,1,252,0.14084507042253522,125,3,1,311,0.15492957746478872,250,3,2,409,0.15492957746478872,250,2,1,915,0.1619718309859155,250,1,1,1023,0.18309859154929578,
10030089,1268,250,2,0.14285714285714285,915,7,27,3,1,127,0.13194444444444445,52,3,1,164,0.11805555555555555,54,2,1,252,0.09722222222222222,250,2,2,565,0.1597222222222222,250,2,1,908,0.1597222222222222,250,1,1,934,0.11805555555555555,250,3,1,1634,0.2152777777777778,
10010021,1668,233,1,0.0,479,7,11,1,1,64,0.08181818181818182,84,2,1,196,0.16363636363636364,117,2,1,236,0.10909090909090909,110,1,1,429,0.09090909090909091,250,2,1,551,0.13636363636363635,250,2,1,833,0.19090909090909092,250,0,0,3237,0.22727272727272727,
10010021,65,250,2,0.0,703,7,87,2,1,168,0.1076923076923077,87,2,1,318,0.13076923076923078,250,3,1,404,0.11538461538461539,250,1,1,953,0.13076923076923078,250,3,1,1032,0.11538461538461539,250,3,1,1064,0.2692307692307692,250,3,1,1088,0.13076923076923078,
10010021,67,250,2,0.14285714285714285,950,7,72,2,1,95,0.08641975308641975,1,1,0,176,0.12962962962962962,250,3,1,508,0.1728395061728395,127,1,1,516,0.17901234567901234,250,3,1,770,0.16666666666666666,250,2,1,817,0.19753086419753085,250,3,1,868,0.06790123456790123,
10010021,1626,250,2,0.0,833,7,143,3,1,219,0.12142857142857143,117,2,1,236,0.12857142857142856,176,3,1,404,0.17857142857142858,184,3,1,412,0.1357142857142857,233,1,1,479,0.15,250,2,1,551,0.15714285714285714,250,3,1,767,0.12857142857142856,
10010021,1722,250,2,0.0,862,7,3,2,1,18,0.032679738562091505,87,2,1,318,0.0718954248366013,82,2,1,325,0.0915032679738562,250,3,1,760,0.26143790849673204,250,3,1,948,0.12418300653594772,250,1,1,953,0.13071895424836602,250,1,1,953,0.2875816993464052,
10010021,1727,250,2,0.0,687,7,29,3,1,136,0.11940298507462686,117,2,1,236,0.05970149253731343,63,1,1,243,0.11940298507462686,184,3,1,412,0.1865671641791045,110,1,1,429,0.208955223880597,250,2,1,721,0.11194029850746269,250,3,1,1279,0.19402985074626866,
10050026,762,250,1,0.0,692,7,32,1,1,93,0.0859375,164,1,1,524,0.09375,250,2,1,576,0.1953125,250,2,1,738,0.0859375,250,2,1,872,0.1328125,250,2,1,874,0.1328125,250,0,0,2206,0.2734375,
10050026,791,250,1,0.14285714285714285,842,7,38,1,1,91,0.0547945205479452,32,1,1,93,0.07534246575342465,50,2,1,220,0.14383561643835616,194,2,1,281,0.14383561643835616,224,2,2,433,0.18493150684931506,250,2,1,872,0.15753424657534246,250,0,0,2206,0.23972602739726026,
10050026,691,250,2,0.14285714285714285,874,7,16,3,1,70,0.10897435897435898,55,2,1,207,0.14743589743589744,95,3,2,211,0.1282051282051282,164,1,1,524,0.15384615384615385,250,2,1,576,0.09615384615384616,250,1,1,692,0.10897435897435898,250,3,1,1649,0.2564102564102564,
10050026,708,250,2,0.2857142857142857,738,7,88,3,1,207,0.17647058823529413,250,2,1,576,0.11764705882352941,250,3,2,619,0.08088235294117647,250,3,1,686,0.16176470588235295,250,1,1,692,0.08088235294117647,250,3,2,728,0.14705882352941177,250,2,1,872,0.23529411764705882,
10050026,757,250,2,0.2857142857142857,872,7,32,1,1,93,0.09558823529411764,50,2,1,220,0.1323529411764706,59,3,2,256,0.09558823529411764,250,3,2,619,0.14705882352941177,250,1,1,692,0.125,250,2,1,738,0.23529411764705882,250,1,1,842,0.16911764705882354,
10050026,849,250,2,0.0,1105,7,31,3,1,101,0.09090909090909091,79,3,1,289,0.17045454545454544,173,2,1,445,0.125,238,1,1,501,0.1534090909090909,250,2,1,604,0.03409090909090909,250,1,1,617,0.2215909090909091,250,3,1,1264,0.20454545454545456,
10050026,884,140,2,0.0,495,7,17,3,1,84,0.10344827586206896,26,2,1,94,0.11206896551724138,49,2,1,181,0.15517241379310345,194,2,1,281,0.06896551724137931,250,3,1,487,0.21551724137931033,250,3,1,687,0.16379310344827586,250,1,1,1293,0.1810344827586207,
10050026,914,250,2,0.0,604,7,238,1,1,501,0.12307692307692308,250,3,1,703,0.25384615384615383,250,2,1,733,0.13076923076923078,250,2,1,1105,0.046153846153846156,250,3,1,1264,0.06153846153846154,250,1,1,1293,0.3076923076923077,250,3,1,1398,0.07692307692307693,
10030130,1607,250,1,0.0,861,7,30,1,1,121,0.060810810810810814,44,1,1,123,0.10810810810810811,90,2,1,204,0.08108108108108109,250,2,1,707,0.20270270270270271,250,2,1,867,0.16216216216216217,250,2,1,886,0.1891891891891892,250,0,0,2577,0.19594594594594594,
10030130,1715,250,1,0.0,980,7,31,1,1,184,0.05844155844155844,244,2,1,436,0.13636363636363635,250,2,1,441,0.12337662337662338,250,1,1,783,0.13636363636363635,250,2,1,1313,0.16883116883116883,250,2,1,1577,0.14935064935064934,250,0,0,2577,0.22727272727272727,
10030130,1564,250,2,0.0,886,7,43,3,1,126,0.0547945205479452,90,2,1,204,0.11643835616438356,111,3,1,373,0.14383561643835616,250,1,1,861,0.1917808219178082,250,2,1,867,0.14383561643835616,250,3,1,1364,0.1506849315068493,250,3,1,1476,0.19863013698630136,
10030130,1573,250,2,0.0,867,7,17,2,1,28,0.03333333333333333,44,1,1,123,0.08666666666666667,250,3,1,397,0.17333333333333334,250,1,1,477,0.23333333333333334,250,1,1,861,0.16,250,2,1,886,0.14,250,3,1,1364,0.17333333333333334,
10030130,1598,250,2,0.0,1582,7,106,3,1,362,0.10194174757281553,250,3,1,533,0.09223300970873786,250,2,1,943,0.15048543689320387,250,3,1,995,0.12135922330097088,250,2,1,1238,0.0825242718446602,250,1,1,1646,0.19902912621359223,250,3,1,1665,0.2524271844660194,
10030130,1677,250,2,0.0,1238,7,102,2,1,242,0.13793103448275862,250,3,1,533,0.20114942528735633,216,3,1,572,0.14367816091954022,250,3,1,802,0.14367816091954022,250,3,1,1101,0.05747126436781609,250,2,1,1582,0.09770114942528736,250,1,1,1646,0.21839080459770116,
10030130,1758,250,2,0.0,1313,7,6,3,1,40,0.03260869565217391,66,3,1,253,0.14673913043478262,244,2,1,436,0.09239130434782608,250,2,1,441,0.14130434782608695,250,3,1,884,0.21195652173913043,250,1,1,980,0.14130434782608695,250,3,1,1790,0.23369565217391305,
10010198,965,250,2,0.0,705,7,11,2,1,46,0.10606060606060606,123,1,1,387,0.16666666666666666,238,2,1,475,0.10606060606060606,250,3,1,477,0.15151515151515152,250,3,1,924,0.1893939393939394,250,2,1,1014,0.13636363636363635,250,1,1,1342,0.14393939393939395,
10010198,966,250,2,0.0,988,7,97,3,1,213,0.041666666666666664,77,3,1,281,0.11904761904761904,103,3,1,362,0.16666666666666666,250,3,1,384,0.15476190476190477,250,2,1,786,0.21428571428571427,250,2,1,1034,0.23809523809523808,250,1,1,1360,0.06547619047619048,
10010198,980,238,2,0.0,475,7,11,2,1,46,0.07758620689655173,9,2,1,58,0.0603448275862069,250,3,1,477,0.11206896551724138,250,3,1,623,0.13793103448275862,250,2,1,705,0.1206896551724138,250,3,1,1338,0.3275862068965517,250,1,1,1342,0.16379310344827586,
10010198,1064,250,2,0.0,706,7,61,2,1,107,0.06716417910447761,118,3,1,258,0.1044776119402985,250,3,1,505,0.20149253731343283,250,1,1,586,0.13432835820895522,250,3,1,688,0.21641791044776118,250,2,1,786,0.15671641791044777,250,1,1,1360,0.11940298507462686,
10010198,1191,250,2,0.0,1007,7,95,2,1,358,0.1130952380952381,248,2,1,557,0.09523809523809523,250,3,1,781,0.17261904761904762,250,3,1,971,0.20238095238095238,250,3,1,1412,0.05952380952380952,250,1,1,1434,0.18452380952380953,250,3,1,1717,0.17261904761904762,
