SSN,GSN,DIS,RCP,NRF,IRS,INN,dis1,rcp1,typ1,irs1,lf1,dis2,rcp2,typ2,irs2,lf2,dis3,rcp3,typ3,irs3,lf3,dis4,rcp4,typ4,irs4,lf4,dis5,rcp5,typ5,irs5,lf5,dis6,rcp6,typ6,irs6,lf6,NAN
10050131,961,250,2,0.16666666666666666,551,6,11,2,2,26,0.058333333333333334,250,2,1,312,0.15,115,1,1,364,0.175,86,1,1,390,0.19166666666666668,250,3,1,789,0.16666666666666666,250,2,1,1451,0.25833333333333336,
10050131,965,128,2,0.16666666666666666,328,6,15,2,1,81,0.05555555555555555,37,3,1,94,0.1,250,3,1,357,0.26666666666666666,250,3,1,903,0.14444444444444443,1,1,0,941,0.23333333333333334,250,2,1,1175,0.2,
10050131,1018,250,2,0.0,312,6,86,1,1,390,0.044444444444444446,231,3,1,520,0.13333333333333333,250,2,1,551,0.2,250,3,1,789,0.15555555555555556,250,2,1,1314,0.17777777777777778,250,1,1,1390,0.28888888888888886,
10050131,1122,122,2,0.3333333333333333,534,6,3,2,1,16,0.0660377358490566,87,2,1,268,0.1509433962264151,2,1,0,685,0.0660377358490566,2,1,0,804,0.2358490566037736,250,3,1,1082,0.2169811320754717,250,3,1,1510,0.2641509433962264,
10010088,1114,250,2,0.0,530,6,148,2,1,236,0.1724137931034483,140,3,1,324,0.1206896551724138,168,1,1,483,0.20689655172413793,250,1,1,502,0.0603448275862069,250,3,1,629,0.16379310344827586,250,2,1,1129,0.27586206896551724,
10010088,1125,250,2,0.0,473,6,100,3,1,184,0.08928571428571429,127,1,1,268,0.08928571428571429,250,3,1,289,0.15178571428571427,250,2,1,621,0.1875,250,2,1,734,0.2767857142857143,250,1,1,1071,0.20535714285714285,
10010088,1199,250,2,0.0,664,6,9,3,1,63,0.06521739130434782,250,2,1,370,0.18115942028985507,250,3,1,549,0.18840579710144928,250,2,1,734,0.15942028985507245,250,1,1,885,0.16666666666666666,250,3,1,941,0.2391304347826087,
10010088,1241,250,2,0.0,370,6,57,3,1,180,0.125,250,3,1,549,0.10416666666666667,250,3,1,640,0.052083333333333336,250,2,1,664,0.2604166666666667,250,1,1,885,0.16666666666666666,250,2,1,1037,0.2916666666666667,
10010088,1306,250,2,0.16666666666666666,352,6,50,3,2,102,0.10869565217391304,115,2,1,228,0.13043478260869565,174,1,1,420,0.17391304347826086,250,3,1,535,0.2717391304347826,250,3,1,600,0.10869565217391304,250,2,1,1037,0.20652173913043478,
10030027,316,250,1,0.0,1030,6,25,1,1,115,0.036585365853658534,151,2,1,301,0.11585365853658537,250,1,1,722,0.17073170731707318,250,2,1,764,0.12804878048780488,250,2,1,1070,0.2682926829268293,250,0,0,3040,0.2804878048780488,
10030027,360,250,1,0.0,722,6,205,2,1,463,0.16666666666666666,250,2,1,525,0.07246376811594203,250,1,1,676,0.12318840579710146,250,2,1,764,0.2391304347826087,250,1,1,1030,0.2028985507246377,250,0,0,3040,0.1956521739130435,
10030027,402,250,1,0.0,676,6,84,1,1,256,0.1532258064516129,205,2,1,463,0.20161290322580644,250,2,1,650,0.1935483870967742,250,1,1,722,0.13709677419354838,250,2,1,960,0.08870967741935484,250,0,0,3040,0.22580645161290322,
10030027,442,250,1,0.0,580,6,92,2,1,182,0.14754098360655737,84,1,1,256,0.1721311475409836,138,2,1,299,0.09016393442622951,115,1,1,459,0.11475409836065574,250,2,1,1153,0.28688524590163933,250,0,0,3040,0.1885245901639344,
10030027,454,250,2,0.0,541,6,53,1,1,233,0.1440677966101695,199,3,1,381,0.11016949152542373,115,1,1,459,0.19491525423728814,206,3,1,566,0.23728813559322035,250,2,1,1153,0.0847457627118644,250,2,1,1563,0.2288135593220339,
10030027,470,250,2,0.0,650,6,92,2,1,182,0.1484375,84,1,1,256,0.125,125,3,1,296,0.1171875,250,1,1,676,0.1875,250,2,1,960,0.21875,250,3,1,1181,0.203125,
10030027,484,138,2,0.0,299,6,39,3,1,105,0.07954545454545454,92,2,1,182,0.13636363636363635,207,3,1,311,0.11363636363636363,250,1,1,580,0.125,250,2,1,1153,0.23863636363636365,250,3,1,1181,0.3068181818181818,
10050191,993,177,1,0.16666666666666666,548,6,227,2,1,362,0.075,235,1,1,430,0.1,250,2,1,554,0.225,250,2,1,574,0.125,73,1,2,820,0.2,250,0,0,2567,0.275,
10050191,1035,235,1,0.0,430,6,65,2,1,136,0.04716981132075472,40,2,1,142,0.1509433962264151,177,1,1,548,0.11320754716981132,250,2,1,574,0.33962264150943394,250,1,1,676,0.16037735849056603,250,0,0,2567,0.18867924528301888,
10050191,1055,250,1,0.0,749,6,238,2,1,392,0.1956521739130435,250,2,1,616,0.16666666666666666,250,2,1,891,0.13043478260869565,250,1,1,944,0.2246376811594203,250,1,1,1328,0.15217391304347827,250,0,0,2567,0.13043478260869565,
10050191,1062,250,1,0.16666666666666666,676,6,40,2,1,142,0.06521739130434782,235,1,1,430,0.12318840579710146,250,1,1,674,0.09420289855072464,250,2,2,935,0.18840579710144928,250,2,1,1114,0.21014492753623187,250,0,0,2567,0.3188405797101449,
10050191,926,227,2,0.16666666666666666,362,6,68,2,1,192,0.15217391304347827,192,3,1,487,0.13043478260869565,177,1,1,548,0.09782608695652174,250,2,1,554,0.1956521739130435,250,3,1,685,0.2391304347826087,73,1,2,820,0.18478260869565216,
10050191,950,250,2,0.0,554,6,197,3,1,232,0.13333333333333333,227,2,1,362,0.15,177,1,1,548,0.225,250,2,1,574,0.10833333333333334,250,3,1,685,0.13333333333333333,250,3,1,729,0.25,
10050191,962,250,2,0.16666666666666666,598,6,29,2,1,122,0.08196721311475409,51,1,1,180,0.1557377049180328,233,3,1,396,0.10655737704918032,73,1,2,820,0.1885245901639344,250,1,1,944,0.16393442622950818,250,2,1,1070,0.30327868852459017,
10050191,1026,250,2,0.0,616,6,13,2,1,43,0.040983606557377046,250,3,1,728,0.10655737704918032,250,1,1,749,0.1885245901639344,250,2,1,891,0.18032786885245902,250,1,1,944,0.20491803278688525,250,3,1,961,0.2786885245901639,
10050191,1032,250,2,0.0,574,6,65,2,1,136,0.056451612903225805,235,1,1,430,0.2903225806451613,177,1,1,548,0.12096774193548387,250,2,1,554,0.10483870967741936,250,3,1,729,0.24193548387096775,250,3,1,1386,0.18548387096774194,
10050191,1054,65,2,0.16666666666666666,136,6,6,3,1,15,0.05,40,2,1,142,0.16666666666666666,235,1,1,430,0.08333333333333333,250,2,1,574,0.11666666666666667,250,2,2,935,0.25,250,3,1,1386,0.3333333333333333,
10010043,2,250,1,0.0,590,6,228,2,1,506,0.10483870967741936,250,1,1,610,0.18548387096774194,250,2,1,686,0.10483870967741936,250,1,1,831,0.14516129032258066,250,2,1,1172,0.2903225806451613,250,0,0,2867,0.1693548387096774,
10010043,42,250,1,0.0,831,6,116,2,1,260,0.05844155844155844,250,1,1,590,0.11688311688311688,250,2,1,1172,0.08441558441558442,250,2,1,1475,0.2662337662337662,250,1,1,1565,0.21428571428571427,250,0,0,2867,0.2597402597402597,
10010043,69,116,2,0.0,260,6,49,2,1,174,0.11904761904761904,187,3,1,418,0.2619047619047619,250,1,1,831,0.10714285714285714,250,2,1,1475,0.11904761904761904,250,1,1,1565,0.30952380952380953,250,3,1,1987,0.08333333333333333,
10010043,179,175,2,0.0,483,6,12,3,1,65,0.07407407407407407,94,2,1,292,0.1574074074074074,244,2,1,358,0.18518518518518517,250,1,1,475,0.19444444444444445,250,1,1,1217,0.08333333333333333,250,3,1,1473,0.3055555555555556,
10010043,1748,250,2,0.0,1172,6,40,3,1,147,0.1111111111111111,250,1,1,590,0.2,250,2,1,686,0.15,250,1,1,831,0.07222222222222222,250,3,1,1459,0.2,250,2,1,1475,0.26666666666666666,
10050165,502,250,2,0.6666666666666666,469,6,96,2,2,194,0.16666666666666666,76,2,2,268,0.23148148148148148,250,3,1,520,0.18518518518518517,250,3,2,753,0.23148148148148148,250,1,2,1083,0.09259259259259259,250,3,1,1418,0.09259259259259259,
10050165,695,102,2,0.6666666666666666,576,6,9,3,1,33,0.02459016393442623,52,3,1,93,0.11475409836065574,29,2,2,155,0.1721311475409836,138,2,2,1070,0.29508196721311475,29,1,2,1177,0.16393442622950818,137,3,2,1320,0.22950819672131148,
10030020,840,80,1,0.0,290,6,14,1,1,51,0.03409090909090909,250,2,1,201,0.20454545454545456,155,1,1,528,0.22727272727272727,250,2,1,595,0.07954545454545454,250,2,1,621,0.22727272727272727,250,0,0,2712,0.22727272727272727,
10030020,909,250,1,0.0,500,6,97,2,1,230,0.14655172413793102,217,2,1,454,0.1206896551724138,155,1,1,528,0.16379310344827586,238,2,1,568,0.23275862068965517,250,1,1,1053,0.2413793103448276,250,0,0,2712,0.09482758620689655,
10030020,726,213,2,0.0,277,6,52,3,1,105,0.1125,25,2,1,113,0.125,49,2,1,201,0.1375,210,3,1,382,0.2625,250,1,1,567,0.1625,250,1,1,573,0.2,
10030020,751,79,2,0.0,293,6,1,3,1,1,0.011904761904761904,28,1,1,87,0.15476190476190477,100,1,1,439,0.20238095238095238,250,1,1,573,0.15476190476190477,250,2,1,956,0.14285714285714285,250,2,1,1576,0.3333333333333333,
10030020,804,250,2,0.0,201,6,14,1,1,51,0.18421052631578946,80,1,1,290,0.23684210526315788,250,3,1,554,0.11842105263157894,250,1,1,567,0.013157894736842105,222,2,1,607,0.27631578947368424,250,2,1,621,0.17105263157894737,
10030020,849,250,2,0.0,621,6,250,2,1,201,0.10317460317460317,80,1,1,290,0.15873015873015872,250,3,1,319,0.16666666666666666,250,3,1,554,0.2222222222222222,250,2,1,595,0.18253968253968253,250,3,1,600,0.16666666666666666,
10030020,895,238,2,0.0,568,6,39,3,1,136,0.09166666666666666,217,2,1,454,0.11666666666666667,250,1,1,500,0.225,155,1,1,528,0.13333333333333333,250,2,1,595,0.19166666666666668,250,3,1,1574,0.24166666666666667,
10030020,912,110,2,0.0,263,6,37,2,1,169,0.225,234,3,1,421,0.125,250,1,1,433,0.0875,250,3,1,808,0.15,250,1,1,1053,0.15,250,2,1,1259,0.2625,
10030020,937,217,2,0.0,454,6,33,3,1,181,0.08181818181818182,97,2,1,230,0.14545454545454545,250,1,1,500,0.12727272727272726,238,2,1,568,0.12727272727272726,250,2,1,1444,0.2727272727272727,250,3,1,1574,0.24545454545454545,
10010017,1189,250,1,0.0,640,6,22,2,1,76,0.1532258064516129,65,1,1,224,0.14516129032258066,250,1,1,351,0.14516129032258066,250,2,1,771,0.20161290322580644,250,2,1,902,0.1935483870967742,250,0,0,2272,0.16129032258064516,
10010017,1219,250,1,0.0,351,6,121,2,1,286,0.17391304347826086,178,1,1,504,0.07608695652173914,250,1,1,640,0.1956521739130435,250,2,1,771,0.11956521739130435,250,2,1,1077,0.18478260869565216,250,0,0,2272,0.25,
10010017,1237,250,1,0.0,588,6,94,2,1,156,0.1864406779661017,178,1,1,504,0.1864406779661017,141,1,1,551,0.1271186440677966,250,2,1,813,0.2457627118644068,250,2,1,1085,0.13559322033898305,250,0,0,2272,0.11864406779661017,
10010017,1226,250,2,0.0,771,6,250,1,1,351,0.07236842105263158,250,3,1,525,0.05921052631578947,250,1,1,640,0.16447368421052633,250,2,1,902,0.25,250,3,1,928,0.17105263157894737,250,2,1,1077,0.28289473684210525,
10050162,429,210,2,0.6666666666666666,350,6,180,3,2,247,0.19148936170212766,250,2,1,407,0.14893617021276595,250,3,2,431,0.1702127659574468,142,2,1,502,0.20212765957446807,250,3,2,671,0.13829787234042554,1,1,0,884,0.14893617021276595,
10050162,430,250,2,0.5,407,6,50,2,1,232,0.13725490196078433,180,3,2,247,0.09803921568627451,210,2,1,350,0.13725490196078433,1,1,0,485,0.14705882352941177,250,3,1,552,0.21568627450980393,1,1,0,884,0.2647058823529412,
10050162,486,168,2,0.3333333333333333,452,6,28,3,2,107,0.07272727272727272,54,2,1,150,0.10909090909090909,116,2,1,278,0.1,226,3,2,537,0.2,250,1,1,544,0.21818181818181817,250,3,1,1359,0.3,
10050162,538,210,2,0.5,432,6,69,3,2,222,0.10784313725490197,200,2,1,416,0.24509803921568626,250,3,1,653,0.17647058823529413,250,3,2,764,0.21568627450980393,250,2,2,804,0.19607843137254902,250,1,1,969,0.058823529411764705,
10050162,547,116,2,0.3333333333333333,278,6,1,1,0,85,0.06666666666666667,45,1,1,327,0.28888888888888886,168,2,1,452,0.12222222222222222,250,1,1,544,0.1111111111111111,77,2,2,1236,0.17777777777777778,250,3,1,1359,0.23333333333333334,
10050162,626,250,2,0.5,1016,6,54,3,1,78,0.03529411764705882,159,3,2,210,0.13529411764705881,12,1,2,703,0.08823529411764706,250,2,1,998,0.2235294117647059,77,2,2,1236,0.2411764705882353,250,3,1,1655,0.27647058823529413,
10050162,635,250,2,0.5,998,6,159,3,2,210,0.10625,72,3,1,244,0.04375,12,1,2,703,0.19375,111,2,2,845,0.1375,250,2,1,1016,0.2375,250,3,1,1115,0.28125,
10030074,392,250,1,0.16666666666666666,679,6,27,2,1,114,0.08870967741935484,79,2,1,261,0.12096774193548387,250,2,2,325,0.12903225806451613,250,1,1,983,0.22580645161290322,250,1,1,1418,0.21774193548387097,250,0,0,2689,0.21774193548387097,
10030074,404,161,2,0.0,273,6,60,3,1,81,0.11363636363636363,27,2,1,114,0.045454545454545456,24,3,1,131,0.19318181818181818,155,2,1,385,0.125,250,3,1,508,0.23863636363636365,250,1,1,983,0.2840909090909091,
10010028,1189,250,1,0.0,658,6,149,2,1,289,0.15873015873015872,105,2,1,296,0.1984126984126984,250,2,1,575,0.1111111111111111,250,1,1,708,0.21428571428571427,250,1,1,952,0.20634920634920634,250,0,0,2311,0.1111111111111111,
10010028,1223,250,1,0.0,708,6,129,2,1,222,0.11363636363636363,131,1,1,294,0.09090909090909091,250,2,1,575,0.18181818181818182,250,1,1,658,0.20454545454545456,250,2,1,740,0.12121212121212122,250,0,0,2311,0.2878787878787879,
10010028,1271,250,1,0.16666666666666666,770,6,58,2,2,259,0.14492753623188406,183,1,1,419,0.17391304347826086,250,1,1,952,0.050724637681159424,250,2,1,1085,0.2463768115942029,250,2,1,1200,0.18840579710144928,250,0,0,2311,0.1956521739130435,
10010028,1307,250,1,0.0,645,6,83,2,1,229,0.19166666666666668,131,1,1,294,0.10833333333333334,250,2,1,502,0.075,250,2,1,570,0.225,250,1,1,1174,0.24166666666666667,250,0,0,2311,0.15833333333333333,
10010028,1166,105,2,0.0,296,6,40,2,1,173,0.06818181818181818,250,3,1,244,0.10227272727272728,149,2,1,289,0.17045454545454544,250,1,1,658,0.2840909090909091,250,1,1,952,0.09090909090909091,250,3,1,1167,0.2840909090909091,
10010028,1197,250,2,0.16666666666666666,575,6,149,2,1,289,0.1016949152542373,250,3,2,378,0.2457627118644068,250,1,1,658,0.11864406779661017,250,1,1,708,0.2033898305084746,250,2,1,740,0.1864406779661017,250,3,1,749,0.1440677966101695,
10010028,1366,250,2,0.0,502,6,83,2,1,229,0.1271186440677966,145,3,1,520,0.16101694915254236,250,3,1,590,0.211864406779661,250,1,1,645,0.07627118644067797,250,2,1,717,0.11864406779661017,250,1,1,1174,0.3050847457627119,
10010028,1409,250,2,0.0,717,6,250,2,1,362,0.13043478260869565,250,2,1,502,0.10144927536231885,250,3,1,590,0.10144927536231885,250,3,1,910,0.2608695652173913,250,3,1,928,0.21739130434782608,250,1,1,1174,0.18840579710144928,
10030080,251,66,1,0.0,297,6,14,1,1,71,0.045454545454545456,30,2,1,144,0.13636363636363635,59,1,1,165,0.125,221,2,1,397,0.18181818181818182,250,2,1,912,0.20454545454545456,250,0,0,2716,0.3068181818181818,
10030080,117,250,2,0.16666666666666666,1040,6,34,3,1,59,0.07228915662650602,48,3,1,210,0.12048192771084337,250,2,1,878,0.18674698795180722,250,3,1,899,0.21686746987951808,250,1,1,1222,0.20481927710843373,250,2,2,1239,0.19879518072289157,
10030080,221,221,2,0.16666666666666666,397,6,7,3,1,41,0.009615384615384616,14,1,1,71,0.10576923076923077,66,1,1,297,0.15384615384615385,250,2,1,440,0.25961538461538464,250,2,1,912,0.2403846153846154,250,3,2,993,0.23076923076923078,
10030080,323,250,2,0.16666666666666666,588,6,64,3,1,197,0.11290322580645161,58,2,1,242,0.21774193548387097,250,2,2,634,0.16129032258064516,250,3,1,744,0.20967741935483872,250,1,1,846,0.12096774193548387,250,3,1,1140,0.1774193548387097,
10030080,346,242,2,0.3333333333333333,520,6,42,1,1,129,0.15178571428571427,67,2,2,207,0.13392857142857142,1,1,0,237,0.16964285714285715,250,3,1,545,0.125,250,3,1,682,0.25,250,2,1,1649,0.16964285714285715,
10050196,767,250,1,0.16666666666666666,511,6,61,2,1,172,0.15517241379310345,75,2,1,205,0.15517241379310345,53,1,1,231,0.09482758620689655,83,1,2,246,0.19827586206896552,250,2,1,1080,0.14655172413793102,250,0,0,2532,0.25,
10050196,894,250,1,0.0,518,6,82,1,1,216,0.13114754098360656,123,2,1,277,0.13114754098360656,250,2,1,395,0.16393442622950818,250,1,1,617,0.2786885245901639,250,2,1,698,0.13934426229508196,250,0,0,2532,0.1557377049180328,
10050196,754,250,2,0.0,731,6,31,2,1,76,0.04316546762589928,117,3,1,351,0.12949640287769784,169,3,1,433,0.2446043165467626,250,2,1,702,0.2805755395683453,250,3,1,1073,0.1079136690647482,250,1,1,1117,0.19424460431654678,
10050196,802,250,2,0.0,369,6,123,2,1,367,0.16666666666666666,250,3,1,502,0.1568627450980392,250,2,1,702,0.21568627450980393,250,3,1,988,0.24509803921568626,250,3,1,1085,0.1568627450980392,250,1,1,1117,0.058823529411764705,
10050196,910,123,2,0.0,277,6,28,3,1,106,0.125,250,2,1,395,0.1625,250,1,1,518,0.2,250,2,1,698,0.1625,250,3,1,743,0.1625,250,3,1,1091,0.1875,
10050196,943,250,2,0.0,1043,6,250,3,1,619,0.23170731707317074,250,3,1,639,0.10975609756097561,250,2,1,885,0.09146341463414634,250,3,1,914,0.21951219512195122,250,1,1,1044,0.14634146341463414,250,2,1,1060,0.20121951219512196,
10030087,829,119,1,0.3333333333333333,331,6,55,1,1,188,0.11224489795918367,53,2,1,229,0.20408163265306123,27,1,2,957,0.21428571428571427,144,2,2,1017,0.08163265306122448,250,2,1,1341,0.19387755102040816,250,0,0,2251,0.19387755102040816,
10030087,702,198,2,0.16666666666666666,376,6,24,3,1,183,0.1568627450980392,61,1,1,303,0.029411764705882353,149,1,1,402,0.3431372549019608,112,2,2,719,0.23529411764705882,250,2,1,1155,0.0784313725490196,250,3,1,1469,0.1568627450980392,
10030087,728,250,2,0.0,527,6,7,2,1,35,0.07017543859649122,129,2,1,456,0.10526315789473684,250,3,1,654,0.20175438596491227,250,2,1,740,0.2719298245614035,250,3,1,741,0.21929824561403508,250,1,1,1599,0.13157894736842105,
10030087,824,250,2,0.16666666666666666,750,6,35,2,1,171,0.06164383561643835,101,3,2,249,0.1232876712328767,250,3,1,666,0.18493150684931506,250,2,1,908,0.13013698630136986,250,3,1,1211,0.21232876712328766,250,1,1,1599,0.2876712328767123,
10030087,860,250,2,0.16666666666666666,908,6,250,2,1,750,0.12337662337662338,250,3,2,805,0.2662337662337662,250,1,1,1065,0.2012987012987013,250,3,1,1211,0.2077922077922078,250,2,1,1341,0.16883116883116883,250,1,1,1599,0.032467532467532464,
10010010,1521,217,1,0.0,492,6,195,2,1,487,0.1,219,1,1,573,0.24166666666666667,250,2,1,1130,0.175,250,1,1,1328,0.24166666666666667,250,2,1,1903,0.08333333333333333,250,0,0,2404,0.15833333333333333,
10010010,1629,250,1,0.0,1098,6,20,1,1,108,0.10344827586206896,250,1,1,681,0.16091954022988506,239,2,1,695,0.16666666666666666,250,2,1,883,0.09195402298850575,250,2,1,998,0.21839080459770116,250,0,0,2404,0.25862068965517243,
10010010,1644,250,1,0.3333333333333333,681,6,250,2,2,698,0.18253968253968253,247,2,1,762,0.14285714285714285,91,1,2,890,0.1984126984126984,250,2,1,998,0.14285714285714285,250,1,1,1098,0.2222222222222222,250,0,0,2404,0.1111111111111111,
10010010,1538,250,2,0.0,514,6,169,3,1,313,0.15789473684210525,115,3,1,361,0.09649122807017543,250,3,1,648,0.21052631578947367,250,2,1,925,0.18421052631578946,250,1,1,1066,0.15789473684210525,250,2,1,1105,0.19298245614035087,
10010010,1559,250,2,0.16666666666666666,467,6,8,3,1,32,0.017857142857142856,109,2,2,101,0.125,161,2,1,360,0.15178571428571427,250,3,1,1050,0.25892857142857145,250,3,1,1122,0.25892857142857145,250,1,1,1328,0.1875,
10010010,1619,239,2,0.0,695,6,20,1,1,108,0.05555555555555555,161,2,1,360,0.21428571428571427,250,3,1,566,0.16666666666666666,250,2,1,883,0.19047619047619047,250,3,1,1050,0.14285714285714285,250,1,1,1098,0.23015873015873015,
10010010,1642,247,2,0.3333333333333333,762,6,15,2,1,47,0.06428571428571428,250,3,1,601,0.12857142857142856,250,1,1,681,0.12857142857142856,250,2,2,698,0.12142857142857143,91,1,2,890,0.25,250,3,1,1704,0.30714285714285716,
10010010,1679,250,2,0.16666666666666666,998,6,250,3,1,616,0.12804878048780488,250,1,1,681,0.10975609756097561,250,2,2,698,0.12195121951219512,250,3,1,863,0.2804878048780488,250,2,1,883,0.12804878048780488,250,1,1,1098,0.23170731707317074,
10050154,1549,196,1,0.16666666666666666,457,6,117,1,1,316,0.1509433962264151,136,2,2,434,0.16037735849056603,250,2,1,836,0.19811320754716982,250,1,1,1009,0.2169811320754717,250,2,1,1144,0.16981132075471697,250,0,0,2447,0.10377358490566038,
10050154,1637,236,1,0.0,554,6,125,2,1,233,0.14912280701754385,167,1,1,276,0.09649122807017543,250,2,1,419,0.14035087719298245,250,2,1,828,0.22807017543859648,250,1,1,1701,0.2543859649122807,250,0,0,2447,0.13157894736842105,
10050154,1648,93,1,0.0,400,6,17,1,1,113,0.08,47,1,1,272,0.13,203,2,1,509,0.18,250,2,1,735,0.19,250,2,1,1844,0.22,250,0,0,2447,0.2,
10050154,1645,250,2,0.0,419,6,16,3,1,108,0.08823529411764706,125,2,1,233,0.12745098039215685,236,1,1,554,0.1568627450980392,250,2,1,828,0.19607843137254902,250,3,1,840,0.22549019607843138,250,3,1,848,0.20588235294117646,
10050154,1661,203,2,0.0,509,6,54,3,1,297,0.18269230769230768,238,3,1,395,0.09615384615384616,93,1,1,400,0.17307692307692307,250,2,1,735,0.18269230769230768,250,3,1,1767,0.20192307692307693,250,2,1,1844,0.16346153846153846,
10050154,1732,250,2,0.0,478,6,104,2,1,207,0.10185185185185185,109,3,1,297,0.16666666666666666,206,3,1,555,0.037037037037037035,250,1,1,1701,0.28703703703703703,250,2,1,1844,0.14814814814814814,250,3,1,1847,0.25925925925925924,
10030073,1032,250,1,0.0,507,6,114,2,1,157,0.09821428571428571,83,1,1,264,0.17857142857142858,158,2,1,299,0.16071428571428573,250,2,1,492,0.23214285714285715,250,1,1,723,0.08928571428571429,250,0,0,2615,0.24107142857142858,
10030073,1082,250,1,0.0,723,6,158,2,1,299,0.17692307692307693,127,1,1,336,0.13076923076923078,176,2,1,425,0.17692307692307693,250,1,1,507,0.07692307692307693,250,2,1,1214,0.18461538461538463,250,0,0,2615,0.25384615384615383,
